,Mon_00,Mon_01,Mon_05,Mon_06,Mon_07,Mon_08,Mon_09,Mon_10,Mon_11,Mon_12,Mon_13,Mon_14,Mon_15,Mon_16,Mon_17,Mon_18,Mon_19,Mon_20,Mon_21,Mon_22,Mon_23,Tue_00,Tue_01,Tue_05,Tue_06,Tue_07,Tue_08,Tue_09,Tue_10,Tue_11,Tue_12,Tue_13,Tue_14,Tue_15,Tue_16,Tue_17,Tue_18,Tue_19,Tue_20,Tue_21,Tue_22,Tue_23,Wed_00,Wed_01,Wed_05,Wed_06,Wed_07,Wed_08,Wed_09,Wed_10,Wed_11,Wed_12,Wed_13,Wed_14,Wed_15,Wed_16,Wed_17,Wed_18,Wed_19,Wed_20,Wed_21,Wed_22,Wed_23,Thu_00,Thu_01,Thu_05,Thu_06,Thu_07,Thu_08,Thu_09,Thu_10,Thu_11,Thu_12,Thu_13,Thu_14,Thu_15,Thu_16,Thu_17,Thu_18,Thu_19,Thu_20,Thu_21,Thu_22,Thu_23,Fri_00,Fri_01,Fri_05,Fri_06,Fri_07,Fri_08,Fri_09,Fri_10,Fri_11,Fri_12,Fri_13,Fri_14,Fri_15,Fri_16,Fri_17,Fri_18,Fri_19,Fri_20,Fri_21,Fri_22,Fri_23,Sat_00,Sat_01,Sat_05,Sat_06,Sat_07,Sat_08,Sat_09,Sat_10,Sat_11,Sat_12,Sat_13,Sat_14,Sat_15,Sat_16,Sat_17,Sat_18,Sat_19,Sat_20,Sat_21,Sat_22,Sat_23,Sun_00,Sun_01,Sun_05,Sun_06,Sun_07,Sun_08,Sun_09,Sun_10,Sun_11,Sun_12,Sun_13,Sun_14,Sun_15,Sun_16,Sun_17,Sun_18,Sun_19,Sun_20,Sun_21,Sun_22,Sun_23,cluster_group,daily_ppl_avg,max_people_by_hr,max_weekday,max_hour,to,from,group_name,color,lat,long,code,Eng,站名
70,7.74,0.0,0.0,2.76,22.65,41.44,18.23,16.02,15.47,19.89,21.0,21.0,27.07,31.49,32.04,38.12,33.7,43.1,40.88,40.88,14.92,3.87,0.0,0.0,2.76,22.65,48.07,27.62,11.6,17.68,21.0,24.86,23.76,22.65,25.42,29.84,40.33,41.99,30.39,40.33,35.91,13.26,3.32,0.0,0.0,2.76,21.0,43.1,26.52,14.92,13.26,16.02,24.31,19.34,21.55,26.52,33.7,55.25,37.57,36.47,38.12,39.78,12.71,4.42,0.0,0.0,3.32,18.78,46.96,30.94,13.26,12.16,16.58,21.55,18.23,26.52,30.39,24.86,42.54,30.39,37.02,43.65,49.17,16.02,4.97,0.0,0.0,2.21,21.0,46.96,30.39,22.65,18.23,23.76,24.86,27.07,28.73,27.07,36.47,52.49,44.2,39.78,46.96,51.38,20.44,9.39,0.0,0.0,3.32,9.94,17.13,27.62,30.94,34.26,39.23,46.41,38.12,43.65,36.47,54.14,48.07,31.49,35.91,45.86,46.41,22.65,5.52,0.0,0.0,2.76,10.5,11.05,22.1,25.97,24.31,37.02,37.02,33.15,34.81,34.81,44.2,49.17,38.67,40.88,50.28,41.99,19.34,0,528.23,55.25,Wed,18,O12,BL12,A,#08306b,25.063254999999998,121.51271799999999,O12,Daqiaotou,大橋頭站
71,10.2,0.0,0.0,2.55,10.2,11.05,14.45,19.55,20.4,16.15,28.9,33.15,34.0,35.7,50.15,56.95,56.95,49.3,51.85,62.05,22.1,10.2,0.0,0.0,2.55,7.65,13.6,14.45,10.2,11.9,11.05,22.1,30.6,21.25,24.65,46.75,56.1,51.0,36.55,37.4,50.15,17.0,9.35,0.0,0.0,1.7,7.65,13.6,21.25,17.0,10.2,14.45,21.25,23.8,26.35,25.5,38.25,55.25,48.45,38.25,39.1,54.4,18.7,8.5,0.0,0.0,2.55,9.35,10.2,13.6,13.6,17.85,13.6,28.05,28.9,22.95,30.6,40.8,57.8,56.1,39.1,41.65,62.9,24.65,13.6,0.0,0.0,3.4,10.2,15.3,15.3,12.75,13.6,22.1,35.7,35.7,34.0,35.7,56.1,62.05,75.65,59.5,63.75,82.45,28.05,13.6,0.0,0.0,3.4,5.1,10.2,20.4,21.25,23.8,25.5,35.7,42.5,39.1,55.25,62.9,73.1,56.95,67.15,60.35,85.0,27.2,6.8,0.0,0.0,2.55,4.25,9.35,11.9,28.9,21.25,34.0,36.55,32.3,45.05,49.3,70.55,78.2,70.55,60.35,56.1,74.8,27.2,1,598.61,85.0,Sat,22,O13,BL12,B,#2171b5,25.063059,121.49991599999998,O13,Taipei Bridge,臺北橋站
72,8.89,0.0,0.0,0.0,4.85,6.87,6.87,6.87,7.27,11.31,13.33,12.93,22.22,15.76,20.2,28.68,25.86,25.05,20.2,26.66,12.93,4.85,0.0,0.0,0.4,6.87,12.12,19.8,10.1,8.89,8.89,8.08,9.7,11.31,12.93,10.5,23.43,20.6,20.6,16.56,25.86,8.48,7.68,0.0,0.0,0.4,7.68,8.48,8.89,7.27,6.87,7.68,12.12,8.89,7.68,11.72,17.37,23.43,19.39,18.58,19.39,16.97,9.7,6.06,0.0,0.0,1.21,4.85,9.7,11.31,7.27,6.87,8.48,14.95,10.5,8.89,15.35,15.35,25.86,19.39,17.37,25.05,29.09,14.95,7.68,0.0,0.0,0.4,7.68,11.31,11.72,8.48,6.87,6.46,10.5,14.14,13.33,18.18,20.6,28.68,29.49,22.22,31.51,37.57,14.95,8.89,0.0,0.0,5.66,9.7,23.43,40.4,32.32,28.28,25.45,25.86,19.39,21.41,20.2,25.45,29.09,17.37,17.78,25.05,26.66,15.35,8.08,0.0,0.0,1.62,8.48,13.33,15.35,11.31,8.89,10.91,21.41,18.58,18.18,24.64,25.86,33.13,25.86,30.3,27.07,28.68,15.76,1,293.91,40.4,Sat,9,O14,BL12,B,#2171b5,25.060274,121.49215600000001,O14,Cailiao,菜寮站
73,3.05,0.0,0.0,0.28,1.39,3.88,3.05,4.44,6.38,8.88,6.94,5.55,9.16,8.6,9.44,13.04,12.76,9.44,9.99,11.66,5.27,4.16,0.0,0.0,0.28,2.5,7.22,4.72,6.1,3.88,4.16,7.22,8.6,6.1,4.72,8.32,15.54,10.54,8.32,11.93,16.1,6.38,3.33,0.0,0.0,0.28,0.83,6.1,5.55,1.11,2.22,4.72,2.22,6.1,5.83,7.49,10.54,13.88,13.88,6.38,13.04,12.21,5.83,2.78,0.0,0.0,0.28,0.56,6.1,5.55,2.5,3.61,4.72,5.27,6.1,4.72,5.27,8.05,13.32,9.99,7.22,11.66,11.38,3.88,5.0,0.0,0.0,1.11,0.83,7.77,5.83,4.44,3.05,7.22,8.05,6.94,7.22,8.05,11.66,14.15,14.71,13.32,12.49,17.76,8.32,5.55,0.0,0.0,1.39,2.78,5.0,6.94,7.49,6.1,9.99,11.93,12.21,15.26,14.15,15.54,14.15,10.82,11.66,10.82,20.54,6.94,3.05,0.0,0.0,3.61,25.25,9.44,27.75,23.59,13.6,20.54,8.6,7.49,11.66,9.44,16.37,18.87,14.15,11.38,14.71,15.82,6.94,1,158.77,27.75,Sun,9,O15,BL12,B,#2171b5,25.055791,121.484725,O15,Sanchong,三重站
74,2.33,0.0,0.0,2.33,14.74,29.88,10.86,9.31,5.43,5.82,9.31,7.37,5.43,7.37,9.31,8.15,10.86,10.48,13.58,5.43,2.33,3.1,0.0,0.0,2.33,19.4,32.59,23.67,7.37,5.43,7.76,8.15,8.92,5.82,8.15,8.15,8.92,8.15,5.82,6.21,8.92,3.88,2.33,0.0,0.0,1.94,17.85,37.25,15.91,5.82,6.6,6.21,6.6,7.76,9.7,8.15,10.09,11.64,10.86,3.88,5.82,8.54,5.43,3.88,0.0,0.0,2.33,15.91,37.64,14.36,8.15,7.37,6.21,8.15,6.21,3.88,8.92,8.54,8.92,9.7,7.37,5.82,11.25,5.43,4.66,0.0,0.0,2.72,16.3,38.8,17.46,6.98,5.04,5.82,9.7,8.54,5.82,8.54,12.03,11.25,14.36,7.76,11.25,15.91,5.04,3.1,0.0,0.0,0.39,3.1,5.43,7.76,6.98,4.66,7.37,8.54,6.21,5.82,8.15,13.97,11.64,10.09,7.76,11.25,11.64,9.31,3.1,0.0,0.0,0.39,3.49,4.27,5.04,5.04,8.15,11.64,8.15,6.21,5.82,14.36,12.42,16.3,8.92,15.13,15.52,16.3,4.66,2,175.87,38.8,Fri,8,O16,BL12,C,#6baed6,25.046492999999998,121.471916,O16,Xianse Temple,先嗇宮
75,2.07,0.0,0.0,0.69,1.84,3.22,3.91,1.61,2.3,5.75,3.45,5.98,6.9,5.52,10.35,9.89,7.82,7.59,8.51,11.27,4.14,1.61,0.0,0.0,0.92,2.53,2.76,3.45,4.14,2.07,5.29,4.83,5.52,5.29,7.36,11.73,7.36,6.21,6.9,5.52,9.2,5.29,1.15,0.46,0.0,0.92,0.92,5.06,4.6,2.3,2.07,2.76,5.52,4.14,3.91,6.67,6.21,10.58,8.05,9.89,6.44,13.8,4.83,0.46,0.0,0.0,0.92,0.92,4.14,3.68,2.53,5.75,3.45,4.14,5.29,8.51,6.67,8.51,12.42,11.27,7.59,7.36,11.04,3.91,3.68,0.46,0.0,0.92,0.69,3.22,2.3,3.91,4.6,3.45,4.83,7.13,9.43,7.36,10.81,12.88,11.5,8.28,9.89,11.73,6.21,2.53,0.69,0.0,0.46,1.84,3.91,2.99,5.52,14.26,13.11,10.35,14.49,11.96,11.5,16.33,14.03,10.58,8.51,9.89,13.11,6.21,2.76,0.0,0.0,0.69,0.0,2.07,4.83,6.9,18.4,8.74,5.52,11.04,9.2,11.5,23.0,13.11,9.66,12.42,9.66,15.18,4.6,1,125.04,23.0,Sun,17,O17,BL12,B,#2171b5,25.039704999999998,121.46174599999999,O17,Touqianzhuang,頭前庄站
76,7.13,0.79,0.0,1.58,3.17,5.54,7.13,11.09,7.92,9.5,10.3,15.05,16.63,22.18,21.38,43.56,40.39,25.34,33.26,49.9,18.22,3.17,0.79,0.0,2.38,3.96,7.92,5.54,7.13,10.3,9.5,11.88,13.46,15.05,16.63,28.51,33.26,34.06,21.38,25.34,51.48,20.59,5.54,0.79,0.0,0.79,3.17,7.92,3.96,6.34,9.5,7.13,16.63,16.63,14.26,16.63,25.34,34.85,42.77,23.76,28.51,60.19,19.8,6.34,0.79,0.0,1.58,4.75,6.34,4.75,6.34,8.71,7.92,16.63,11.88,19.01,16.63,27.72,48.31,38.02,27.72,36.43,50.69,22.97,8.71,0.0,0.0,1.58,5.54,7.13,6.34,8.71,11.09,11.88,14.26,17.42,21.38,23.76,46.73,41.18,53.86,35.64,42.77,79.2,26.14,11.09,0.79,0.0,2.38,4.75,7.92,12.67,11.09,13.46,19.01,35.64,34.85,34.85,43.56,53.06,45.94,35.64,35.64,37.22,64.15,27.72,5.54,0.0,0.0,1.58,1.58,5.54,9.5,10.3,13.46,16.63,21.38,25.34,30.89,35.64,51.48,47.52,48.31,43.56,41.98,48.31,20.59,1,407.46,79.2,Fri,22,O18,BL12,B,#2171b5,25.036125,121.452468,O18,Xinzhuang,新莊站
77,9.6,0.96,0.0,2.88,9.6,26.88,56.64,24.0,29.76,26.88,32.64,24.0,34.56,29.76,50.88,60.48,58.56,56.64,69.12,88.32,42.24,5.76,0.0,0.0,0.96,15.36,33.6,52.8,23.04,23.04,23.04,31.68,19.2,26.88,18.24,34.56,59.52,38.4,42.24,48.96,70.08,26.88,9.6,0.0,0.0,0.96,15.36,28.8,28.8,11.52,13.44,21.12,19.2,16.32,32.64,22.08,40.32,63.36,36.48,34.56,46.08,72.0,24.0,7.68,0.96,0.0,0.96,10.56,24.96,31.68,15.36,12.48,19.2,26.88,19.2,27.84,17.28,35.52,55.68,41.28,35.52,54.72,82.56,30.72,18.24,1.92,0.0,0.96,12.48,14.4,29.76,14.4,18.24,20.16,26.88,24.96,25.92,34.56,45.12,59.52,48.96,52.8,58.56,91.2,43.2,18.24,0.0,0.0,1.92,8.64,22.08,45.12,41.28,27.84,33.6,30.72,31.68,33.6,36.48,51.84,51.84,47.04,43.2,59.52,74.88,41.28,18.24,0.96,0.0,0.96,3.84,4.8,8.64,18.24,16.32,18.24,24.96,24.96,39.36,39.36,60.48,77.76,71.04,85.44,95.04,96.0,66.24,1,647.54,96.0,Sun,22,O19,BL12,B,#2171b5,25.032823999999998,121.43611000000001,O19,Fu Jen University,輔大站
78,8.13,0.0,0.0,3.05,6.1,7.11,9.14,6.1,10.16,8.13,10.16,14.22,16.26,23.37,27.43,46.74,44.7,31.5,40.64,72.14,30.48,6.1,0.0,0.0,1.02,4.06,7.11,4.06,10.16,7.11,10.16,7.11,13.21,16.26,21.34,30.48,40.64,39.62,33.53,32.51,73.15,29.46,8.13,0.0,0.0,0.0,7.11,6.1,7.11,5.08,7.11,5.08,7.11,11.18,9.14,19.3,23.37,40.64,37.59,29.46,35.56,79.25,27.43,4.06,0.0,0.0,1.02,5.08,8.13,4.06,5.08,5.08,6.1,8.13,6.1,12.19,20.32,29.46,43.69,41.66,32.51,36.58,75.18,28.45,13.21,0.0,0.0,1.02,6.1,8.13,9.14,6.1,8.13,9.14,8.13,12.19,17.27,29.46,30.48,46.74,37.59,47.75,46.74,101.6,37.59,15.24,0.0,0.0,2.03,4.06,5.08,10.16,6.1,12.19,16.26,23.37,20.32,28.45,33.53,47.75,52.83,34.54,40.64,50.8,83.31,41.66,10.16,0.0,0.0,0.0,2.03,3.05,4.06,6.1,9.14,14.22,18.29,19.3,28.45,37.59,65.02,64.01,58.93,53.85,58.93,56.9,25.4,1,440.19,101.6,Fri,22,O20,BL12,B,#2171b5,25.029051000000003,121.422421,O20,Danfeng,丹鳳站
79,4.49,0.0,0.0,2.24,4.49,6.73,6.73,6.73,5.98,8.23,8.23,10.47,20.2,18.7,30.67,48.62,48.62,38.15,38.15,59.09,23.19,7.48,0.0,0.0,0.75,2.99,4.49,8.23,6.73,4.49,6.73,10.47,10.47,11.97,13.46,27.68,39.64,41.14,30.67,31.42,64.33,19.45,5.24,0.0,0.0,0.0,2.99,2.99,6.73,2.99,4.49,8.23,12.72,8.23,17.2,20.2,20.94,43.38,47.87,30.67,29.92,71.81,19.45,8.98,0.0,0.0,0.75,2.24,5.24,6.73,3.74,7.48,6.73,8.23,11.97,10.47,17.2,26.93,41.89,43.38,37.4,41.89,60.59,23.19,11.97,0.75,0.0,0.75,2.99,5.98,9.72,5.24,5.24,6.73,11.22,16.46,19.45,20.94,35.16,48.62,46.38,38.15,53.11,74.8,33.66,21.69,0.0,0.0,1.5,3.74,5.98,9.72,7.48,13.46,9.72,19.45,20.94,25.43,32.16,41.14,59.84,38.15,44.13,44.88,67.32,27.68,10.47,0.75,0.0,1.5,3.74,5.98,9.72,2.99,8.98,9.72,14.96,18.7,22.44,40.39,47.87,66.57,59.09,68.07,56.1,62.08,23.94,1,418.51,74.8,Fri,22,O21,BL12,B,#2171b5,25.02254,121.41273400000001,O21,Huilong/Lo-sheng,迴龍站
80,11.81,0.0,0.0,1.07,6.44,21.48,10.74,16.11,18.26,21.48,25.78,24.7,33.29,44.03,63.37,93.44,82.7,76.25,84.85,88.07,37.59,9.67,0.0,0.0,2.15,8.59,15.04,10.74,10.74,15.04,17.18,13.96,18.26,30.07,37.59,58.0,83.77,73.03,55.85,69.81,81.62,29.0,8.59,0.0,0.0,1.07,9.67,13.96,11.81,8.59,11.81,15.04,18.26,23.63,27.92,33.29,58.0,88.07,68.74,61.22,83.77,95.59,31.15,11.81,0.0,0.0,2.15,6.44,15.04,10.74,7.52,12.89,12.89,13.96,20.41,27.92,29.0,46.18,86.99,83.77,50.48,86.99,86.99,35.44,12.89,0.0,0.0,1.07,7.52,10.74,16.11,8.59,12.89,22.55,20.41,25.78,29.0,41.89,65.51,102.03,89.14,69.81,94.51,107.4,50.48,17.18,0.0,0.0,2.15,7.52,12.89,19.33,23.63,31.15,29.0,33.29,39.74,46.18,62.29,92.36,84.85,70.88,78.4,85.92,88.07,47.26,13.96,0.0,0.0,2.15,3.22,12.89,17.18,20.41,25.78,26.85,32.22,39.74,49.4,64.44,99.88,99.88,92.36,97.73,88.07,84.85,48.33,1,756.79,107.4,Fri,22,O50,BL12,B,#2171b5,25.06945,121.498291,O50,Sanchong Elementary School,三重國小站
81,8.71,0.0,0.0,2.49,8.71,18.66,8.71,12.44,16.17,17.42,19.9,28.61,32.34,44.78,54.74,89.57,77.13,65.93,79.62,89.57,31.1,9.95,0.0,0.0,0.0,9.95,24.88,9.95,12.44,12.44,13.68,13.68,22.39,27.37,28.61,59.71,87.08,68.42,53.49,68.42,89.57,24.88,9.95,0.0,0.0,1.24,11.2,23.64,11.2,8.71,8.71,9.95,14.93,16.17,28.61,27.37,54.74,82.1,68.42,59.71,63.44,109.47,24.88,13.68,0.0,0.0,0.0,9.95,17.42,11.2,11.2,6.22,9.95,18.66,23.64,27.37,34.83,52.25,87.08,78.37,58.47,79.62,92.06,26.12,21.15,0.0,0.0,1.24,12.44,19.9,9.95,9.95,12.44,11.2,14.93,27.37,41.05,39.81,68.42,102.01,87.08,80.86,85.84,124.4,39.81,17.42,0.0,0.0,1.24,7.46,14.93,14.93,22.39,19.9,32.34,34.83,37.32,37.32,58.47,82.1,80.86,68.42,79.62,94.54,100.76,44.78,13.68,0.0,0.0,2.49,7.46,7.46,13.68,18.66,13.68,24.88,32.34,33.59,39.81,64.69,92.06,103.25,92.06,64.69,104.5,83.35,38.56,1,735.37,124.4,Fri,22,O51,BL12,B,#2171b5,25.07542,121.488685,O51,Sanhe Junior High School,三和國中站
82,12.98,0.0,0.0,1.62,12.98,14.6,16.22,19.46,17.84,24.33,27.57,30.82,32.44,47.04,76.23,103.81,85.97,77.86,74.61,100.56,32.44,11.35,0.0,0.0,0.0,12.98,16.22,14.6,16.22,16.22,21.09,27.57,27.57,24.33,40.55,60.01,113.54,74.61,66.5,66.5,121.65,29.2,9.73,0.0,0.0,1.62,11.35,16.22,16.22,9.73,16.22,19.46,21.09,30.82,29.2,38.93,56.77,113.54,72.99,68.12,63.26,108.67,27.57,11.35,0.0,0.0,1.62,12.98,14.6,9.73,12.98,14.6,17.84,21.09,25.95,25.95,38.93,61.64,105.43,81.1,77.86,79.48,115.16,37.31,21.09,0.0,0.0,1.62,11.35,12.98,11.35,14.6,21.09,21.09,24.33,38.93,37.31,53.53,85.97,134.63,95.7,98.94,100.56,162.2,45.42,16.22,0.0,0.0,1.62,6.49,16.22,22.71,27.57,43.79,40.55,48.66,47.04,61.64,64.88,111.92,95.7,87.59,79.48,90.83,126.52,43.79,14.6,0.0,0.0,3.24,4.87,12.98,9.73,22.71,47.04,50.28,40.55,51.9,55.15,82.72,107.05,111.92,92.45,92.45,89.21,103.81,35.68,1,874.42,162.2,Fri,22,O52,BL12,B,#2171b5,25.079547,121.48126200000002,O52,Saint Ignatius High School,徐匯中學站
83,11.76,0.0,0.0,1.96,9.8,13.72,15.68,11.76,19.6,25.48,25.48,39.2,47.04,60.76,82.32,111.72,101.92,99.96,90.16,154.84,45.08,13.72,0.0,0.0,3.92,13.72,15.68,15.68,13.72,13.72,15.68,21.56,25.48,31.36,45.08,84.28,115.64,90.16,70.56,76.44,154.84,41.16,11.76,0.0,0.0,3.92,11.76,11.76,9.8,11.76,13.72,21.56,21.56,29.4,31.36,47.04,76.44,123.48,88.2,80.36,84.28,162.68,41.16,17.64,0.0,0.0,3.92,11.76,11.76,9.8,11.76,9.8,15.68,19.6,31.36,39.2,43.12,76.44,109.76,98.0,76.44,84.28,150.92,49.0,21.56,0.0,0.0,3.92,11.76,13.72,11.76,13.72,13.72,19.6,27.44,35.28,41.16,66.64,92.12,139.16,129.36,111.72,111.72,196.0,70.56,21.56,0.0,0.0,3.92,15.68,13.72,21.56,23.52,27.44,37.24,56.84,47.04,60.76,70.56,117.6,115.64,90.16,101.92,107.8,156.8,72.52,19.6,0.0,0.0,3.92,9.8,11.76,15.68,15.68,17.64,33.32,41.16,49.0,70.56,78.4,131.32,121.52,121.52,107.8,111.72,137.2,70.56,1,1005.78,196.0,Fri,22,O53,BL12,B,#2171b5,25.085457,121.47338899999998,O53,Sanmin Senior High School,三民高中站
84,7.57,0.0,0.0,3.03,7.57,12.11,13.63,19.68,15.14,22.71,22.71,33.31,37.85,43.91,68.13,93.87,84.78,69.64,87.81,104.47,39.36,7.57,0.0,0.0,1.51,6.06,9.08,10.6,16.65,13.63,15.14,21.2,21.2,30.28,42.39,69.64,84.78,81.76,59.05,69.64,121.12,37.85,7.57,0.0,0.0,1.51,6.06,9.08,7.57,9.08,7.57,15.14,22.71,24.22,24.22,30.28,59.05,92.35,98.41,66.62,77.21,113.55,40.88,7.57,0.0,0.0,1.51,6.06,10.6,6.06,9.08,13.63,15.14,21.2,28.77,33.31,37.85,65.1,93.87,78.73,66.62,81.76,115.06,42.39,18.17,0.0,0.0,1.51,6.06,7.57,9.08,10.6,18.17,21.2,25.74,34.82,48.45,51.48,81.76,116.58,110.52,92.35,110.52,151.4,57.53,19.68,0.0,0.0,4.54,33.31,18.17,15.14,15.14,24.22,30.28,43.91,49.96,52.99,74.19,112.04,90.84,95.38,92.35,87.81,127.18,59.05,12.11,0.0,0.0,7.57,7.57,12.11,16.65,21.2,22.71,31.79,33.31,48.45,51.48,66.62,102.95,122.63,110.52,104.47,86.3,98.41,46.93,1,853.33,151.4,Fri,22,O54,BL12,B,#2171b5,25.091553,121.464471,O54,Luzhou,蘆洲站
85,12.34,0.0,0.0,10.8,44.73,137.28,86.38,69.41,37.02,61.7,47.82,52.44,43.19,57.07,81.75,100.26,74.04,60.16,63.24,64.78,30.85,10.8,0.0,0.0,12.34,49.36,154.25,94.09,72.5,41.65,44.73,47.82,52.44,49.36,49.36,64.78,95.64,55.53,40.11,49.36,50.9,23.14,12.34,0.0,0.0,10.8,47.82,128.03,91.01,61.7,43.19,46.28,47.82,49.36,38.56,33.94,61.7,91.01,63.24,43.19,49.36,57.07,23.14,12.34,0.0,0.0,9.25,49.36,129.57,89.46,55.53,46.28,44.73,44.73,43.19,35.48,47.82,57.07,101.8,66.33,49.36,55.53,69.41,21.6,18.51,0.0,0.0,15.42,52.44,126.48,86.38,61.7,40.11,57.07,70.96,57.07,44.73,61.7,84.84,114.14,89.46,70.96,77.12,98.72,41.65,16.97,0.0,0.0,9.25,21.6,61.7,74.04,83.3,75.58,74.04,75.58,84.84,72.5,74.04,111.06,83.3,64.78,58.62,77.12,70.96,38.56,10.8,1.54,0.0,6.17,15.42,40.11,69.41,72.5,77.12,69.41,97.18,63.24,74.04,81.75,97.18,101.8,81.75,81.75,95.64,80.21,35.48,0,1138.56,154.25,Tue,8,R02,BL12,A,#08306b,25.032939000000002,121.56884099999999,R02,Xiangshan,象山站
86,18.22,0.0,0.0,18.22,91.12,419.17,328.05,218.7,218.7,236.92,249.08,206.55,176.18,170.1,200.48,224.78,151.88,133.65,115.42,91.12,48.6,18.22,0.0,0.0,24.3,115.42,558.9,407.02,224.78,236.92,218.7,236.92,188.32,176.18,145.8,194.4,230.85,145.8,109.35,91.12,78.98,36.45,18.22,0.0,0.0,24.3,109.35,583.2,486.0,285.52,279.45,261.23,267.3,182.25,164.02,151.88,194.4,224.78,157.95,115.42,97.2,97.2,42.53,18.22,0.0,0.0,24.3,121.5,607.5,571.05,340.2,321.98,285.52,273.38,236.92,188.32,164.02,188.32,249.08,170.1,121.5,115.42,109.35,48.6,30.38,0.0,0.0,24.3,103.28,528.52,522.45,334.12,340.2,273.38,321.98,273.38,236.92,194.4,255.15,267.3,200.48,164.02,151.88,133.65,78.98,30.38,0.0,0.0,18.22,48.6,164.02,291.6,382.72,376.65,370.58,364.5,370.58,285.52,303.75,285.52,303.75,176.18,176.18,151.88,127.57,78.98,30.38,0.0,0.0,12.15,36.45,103.28,200.48,328.05,382.72,388.8,303.75,328.05,261.23,285.52,261.23,285.52,206.55,194.4,151.88,127.57,72.9,2,3909.37,607.5,Thu,8,R03,BL12,C,#6baed6,25.033058,121.56318600000002,R03,Taipei 101/World Trade Center,台北101/世貿中心站
87,23.52,0.0,0.0,11.76,86.24,309.68,148.96,94.08,94.08,82.32,98.0,78.4,105.84,98.0,129.36,160.72,141.12,105.84,113.68,125.44,50.96,23.52,0.0,0.0,15.68,113.68,392.0,176.4,98.0,94.08,86.24,109.76,90.16,109.76,94.08,133.28,180.32,133.28,101.92,101.92,113.68,39.2,19.6,0.0,0.0,11.76,117.6,376.32,176.4,90.16,94.08,94.08,98.0,86.24,94.08,90.16,141.12,184.24,125.44,101.92,94.08,117.6,39.2,19.6,0.0,0.0,15.68,113.68,364.56,188.16,86.24,90.16,94.08,113.68,86.24,98.0,86.24,137.2,188.16,160.72,105.84,94.08,109.76,43.12,35.28,0.0,0.0,15.68,105.84,344.96,176.4,86.24,101.92,90.16,117.6,101.92,105.84,109.76,184.24,235.2,199.92,148.96,137.2,172.48,66.64,31.36,0.0,0.0,7.84,27.44,54.88,90.16,94.08,133.28,125.44,141.12,109.76,105.84,133.28,184.24,176.4,145.04,133.28,113.68,156.8,62.72,27.44,0.0,0.0,7.84,19.6,43.12,54.88,66.64,109.76,82.32,78.4,105.84,109.76,113.68,176.4,172.48,188.16,148.96,160.72,148.96,74.48,2,2151.23,392.0,Tue,8,R04,BL12,C,#6baed6,25.033116,121.552798,R04,Xinyi Anhe,信義安和站
88,23.01,0.0,0.0,34.52,199.42,318.3,164.9,92.04,84.37,95.88,95.88,92.04,88.2,80.54,107.38,134.22,92.04,80.54,72.86,61.36,34.52,15.34,0.0,0.0,42.18,268.45,360.49,195.58,95.88,76.7,84.37,103.54,84.37,84.37,84.37,126.56,157.23,111.21,69.03,69.03,76.7,23.01,15.34,0.0,0.0,46.02,276.12,383.5,218.59,103.54,72.86,84.37,122.72,88.2,80.54,80.54,122.72,149.56,103.54,65.2,65.2,65.2,23.01,11.5,0.0,0.0,42.18,264.61,379.66,237.77,95.88,69.03,95.88,115.05,95.88,92.04,84.37,118.88,157.23,107.38,65.2,76.7,72.86,23.01,19.18,0.0,0.0,42.18,256.94,368.16,191.75,103.54,84.37,103.54,111.21,99.71,103.54,111.21,149.56,172.58,145.73,99.71,95.88,103.54,49.86,23.01,0.0,0.0,15.34,69.03,115.05,118.88,99.71,122.72,138.06,153.4,118.88,118.88,111.21,134.22,130.39,92.04,69.03,92.04,92.04,30.68,23.01,0.0,0.0,7.67,61.36,76.7,88.2,57.52,95.88,122.72,107.38,111.21,107.38,111.21,138.06,111.21,107.38,111.21,103.54,88.2,49.86,2,2055.69,383.5,Wed,8,R05,BL12,C,#6baed6,25.033226000000003,121.543908,R05,Daan,大安站
89,11.3,0.0,0.0,18.82,45.18,109.18,67.77,45.18,33.88,45.18,64.01,41.42,52.71,48.94,56.48,82.83,60.24,45.18,56.48,48.94,18.82,7.53,0.0,0.0,18.82,64.01,131.78,90.36,45.18,33.88,45.18,67.77,52.71,48.94,48.94,60.24,86.6,64.01,48.94,41.42,41.42,15.06,11.3,0.0,0.0,18.82,64.01,116.72,86.6,30.12,37.65,37.65,64.01,52.71,52.71,48.94,64.01,90.36,64.01,48.94,48.94,41.42,15.06,3.76,0.0,0.0,15.06,60.24,112.95,101.66,45.18,33.88,41.42,71.54,48.94,56.48,48.94,67.77,94.12,64.01,52.71,52.71,45.18,22.59,11.3,0.0,0.0,30.12,67.77,124.24,86.6,60.24,64.01,60.24,75.3,52.71,52.71,67.77,71.54,90.36,79.06,56.48,67.77,64.01,18.82,11.3,0.0,0.0,11.3,30.12,79.06,75.3,128.01,128.01,131.78,146.84,120.48,105.42,90.36,86.6,90.36,52.71,45.18,48.94,52.71,22.59,11.3,0.0,0.0,7.53,30.12,82.83,135.54,222.14,372.74,376.5,338.85,289.91,176.96,112.95,109.18,86.6,75.3,67.77,67.77,52.71,22.59,2,1326.72,376.5,Sun,12,R06,BL12,C,#6baed6,25.033479,121.535352,R06,Daan Park,大安森林公園站
