,Mon_00,Mon_01,Mon_05,Mon_06,Mon_07,Mon_08,Mon_09,Mon_10,Mon_11,Mon_12,Mon_13,Mon_14,Mon_15,Mon_16,Mon_17,Mon_18,Mon_19,Mon_20,Mon_21,Mon_22,Mon_23,Tue_00,Tue_01,Tue_05,Tue_06,Tue_07,Tue_08,Tue_09,Tue_10,Tue_11,Tue_12,Tue_13,Tue_14,Tue_15,Tue_16,Tue_17,Tue_18,Tue_19,Tue_20,Tue_21,Tue_22,Tue_23,Wed_00,Wed_01,Wed_05,Wed_06,Wed_07,Wed_08,Wed_09,Wed_10,Wed_11,Wed_12,Wed_13,Wed_14,Wed_15,Wed_16,Wed_17,Wed_18,Wed_19,Wed_20,Wed_21,Wed_22,Wed_23,Thu_00,Thu_01,Thu_05,Thu_06,Thu_07,Thu_08,Thu_09,Thu_10,Thu_11,Thu_12,Thu_13,Thu_14,Thu_15,Thu_16,Thu_17,Thu_18,Thu_19,Thu_20,Thu_21,Thu_22,Thu_23,Fri_00,Fri_01,Fri_05,Fri_06,Fri_07,Fri_08,Fri_09,Fri_10,Fri_11,Fri_12,Fri_13,Fri_14,Fri_15,Fri_16,Fri_17,Fri_18,Fri_19,Fri_20,Fri_21,Fri_22,Fri_23,Sat_00,Sat_01,Sat_05,Sat_06,Sat_07,Sat_08,Sat_09,Sat_10,Sat_11,Sat_12,Sat_13,Sat_14,Sat_15,Sat_16,Sat_17,Sat_18,Sat_19,Sat_20,Sat_21,Sat_22,Sat_23,Sun_00,Sun_01,Sun_05,Sun_06,Sun_07,Sun_08,Sun_09,Sun_10,Sun_11,Sun_12,Sun_13,Sun_14,Sun_15,Sun_16,Sun_17,Sun_18,Sun_19,Sun_20,Sun_21,Sun_22,Sun_23,cluster_group,daily_ppl_avg,max_people_by_hr,max_weekday,max_hour,to,from,group_name,color,lat,long,code,Eng,站名
69,0.0,0.0,0.0,45.84,82.51,123.77,82.51,91.68,114.6,114.6,96.26,87.1,96.26,128.35,229.2,252.12,151.27,100.85,91.68,41.26,18.34,4.58,0.0,0.0,45.84,100.85,137.52,77.93,82.51,105.43,128.35,105.43,87.1,100.85,137.52,265.87,311.71,155.86,100.85,87.1,55.01,9.17,0.0,0.0,0.0,45.84,87.1,132.94,73.34,73.34,91.68,110.02,105.43,87.1,110.02,114.6,279.62,334.63,178.78,110.02,100.85,55.01,13.75,4.58,0.0,0.0,45.84,96.26,137.52,73.34,77.93,96.26,114.6,96.26,100.85,119.18,142.1,284.21,325.46,169.61,110.02,114.6,55.01,18.34,4.58,0.0,0.0,50.42,87.1,132.94,91.68,96.26,128.35,142.1,142.1,105.43,132.94,169.61,330.05,458.4,256.7,151.27,142.1,77.93,22.92,4.58,0.0,0.0,55.01,77.93,110.02,137.52,132.94,146.69,155.86,165.02,151.27,128.35,165.02,187.94,169.61,105.43,87.1,73.34,50.42,22.92,0.0,0.0,0.0,27.5,64.18,100.85,114.6,123.77,128.35,132.94,155.86,137.52,142.1,169.61,183.36,169.61,119.18,110.02,64.18,45.84,13.75,1,2165.16,458.4,Fri,18,BL12,O11,B,#cb181d,25.062879000000002,121.519346,O11,Minquan West Road,民權西路站
70,0.8,0.0,0.0,12.86,24.92,28.14,22.51,25.73,28.14,31.36,37.79,28.94,23.32,32.16,49.04,54.67,28.14,16.88,11.26,7.24,3.22,0.8,0.0,0.0,9.65,21.71,31.36,21.71,24.92,32.16,29.75,20.9,20.1,21.71,30.55,44.22,50.65,22.51,13.67,9.65,10.45,1.61,0.8,0.0,0.0,13.67,19.3,29.75,19.3,16.08,24.12,27.34,18.49,22.51,24.12,29.75,45.83,53.87,27.34,13.67,10.45,13.67,3.22,1.61,0.0,0.0,12.86,26.53,29.75,20.9,19.3,26.53,27.34,19.3,24.12,20.1,23.32,46.63,48.24,37.79,22.51,15.28,9.65,4.02,1.61,0.0,0.0,15.28,24.12,36.18,34.57,28.94,36.98,34.57,39.4,34.57,27.34,35.38,53.87,80.4,42.61,32.16,24.12,13.67,5.63,2.41,0.0,0.0,14.47,19.3,40.2,44.22,44.22,45.83,55.48,49.04,46.63,35.38,46.63,52.26,43.42,32.96,25.73,17.69,9.65,3.22,0.8,0.0,0.0,11.26,16.88,32.96,37.79,39.4,43.42,57.08,41.81,36.98,43.42,50.65,53.87,41.0,27.34,23.32,16.88,7.24,1.61,2,506.58,80.4,Fri,18,BL12,O12,C,#fc9272,25.063254999999998,121.51271799999999,O12,Daqiaotou,大橋頭站
71,2.24,0.0,0.0,15.64,32.78,58.86,37.99,29.06,31.29,32.78,29.8,21.6,30.54,30.54,40.98,32.03,31.29,23.1,17.88,9.68,2.24,0.74,0.0,0.0,14.9,32.78,73.76,30.54,28.31,23.1,26.82,21.6,23.84,20.86,23.1,29.06,24.58,20.86,19.37,14.9,11.92,2.24,0.74,0.0,0.0,14.16,32.03,68.54,26.82,26.08,28.31,23.1,29.8,21.6,26.08,17.14,29.8,34.27,21.6,15.64,18.62,7.45,2.98,1.49,0.0,0.0,20.12,36.51,68.54,29.06,20.86,31.29,23.84,18.62,26.82,31.29,25.33,27.56,30.54,22.35,20.86,16.39,8.94,3.72,1.49,0.0,0.0,16.39,32.78,62.58,30.54,25.33,33.52,29.06,31.29,34.27,32.03,36.51,43.21,44.7,43.96,37.99,29.06,12.66,7.45,2.98,0.0,0.0,20.86,32.03,45.44,52.9,48.42,64.07,59.6,50.66,49.92,42.46,39.48,45.44,51.4,36.51,40.23,31.29,22.35,7.45,1.49,0.0,0.0,19.37,19.37,37.25,46.19,46.19,74.5,54.38,52.9,38.74,46.19,37.99,42.46,44.7,41.72,20.12,24.58,12.66,2.24,0,550.44,74.5,Sun,11,BL12,O13,A,#67000d,25.063059,121.49991599999998,O13,Taipei Bridge,臺北橋站
72,0.0,0.0,0.0,6.0,8.4,24.6,10.8,12.0,21.6,16.2,18.6,13.2,13.8,12.6,16.8,17.4,13.8,8.4,7.2,3.6,1.2,0.0,0.0,0.0,8.4,10.8,28.8,12.0,11.4,13.8,15.0,15.0,10.8,13.2,19.8,19.2,18.6,7.8,3.6,7.2,3.0,1.2,0.0,0.0,0.0,4.8,10.8,27.0,13.2,13.8,12.0,11.4,13.8,9.0,12.6,14.4,22.8,19.8,12.0,5.4,5.4,1.8,2.4,0.0,0.0,0.0,7.2,15.6,22.8,11.4,13.8,15.0,13.8,18.0,12.0,10.8,19.2,22.2,22.8,10.8,8.4,6.0,1.8,0.6,0.6,0.0,0.0,10.2,13.2,29.4,16.2,12.0,16.8,26.4,16.8,19.8,18.0,17.4,34.2,36.0,18.0,12.0,8.4,4.8,1.8,1.2,0.0,0.0,10.8,10.2,17.4,22.8,21.0,30.0,50.4,48.0,35.4,29.4,60.0,36.6,19.2,15.0,10.8,6.0,7.2,1.2,0.0,0.0,0.0,4.2,7.2,20.4,21.0,20.4,19.2,27.0,28.2,23.4,23.4,25.2,46.2,33.6,14.4,12.0,7.2,4.2,1.2,1,281.82,60.0,Sat,16,BL12,O14,B,#cb181d,25.060274,121.49215600000001,O14,Cailiao,菜寮站
73,0.56,0.0,0.0,4.46,6.13,7.81,5.02,6.69,7.81,5.02,8.36,5.02,4.46,12.26,6.13,9.48,7.25,3.9,3.34,1.67,1.12,0.0,0.0,0.0,5.02,5.02,12.26,7.25,5.02,6.69,6.13,4.46,5.02,7.25,5.02,7.81,6.13,5.58,5.02,2.23,1.67,0.56,0.0,0.0,0.0,1.67,6.13,10.04,3.9,5.58,5.02,6.69,7.25,4.46,5.02,7.81,11.15,8.36,5.58,3.34,2.23,0.56,0.56,0.0,0.0,0.0,2.23,7.25,13.94,5.58,6.69,6.69,6.69,7.81,7.25,5.02,5.02,10.59,7.81,7.25,3.9,1.67,2.23,0.56,0.0,0.0,0.0,3.9,6.69,12.26,8.36,6.13,3.34,6.69,7.81,5.02,5.02,8.36,7.81,10.04,11.71,6.13,4.46,5.02,0.56,0.56,0.0,0.0,5.02,6.13,7.81,12.82,7.81,12.82,14.5,13.38,12.82,12.26,9.48,16.17,15.61,9.48,5.02,4.46,3.9,0.56,0.56,0.0,0.0,2.23,2.79,13.38,9.48,12.26,18.4,23.42,20.07,20.63,55.75,21.74,11.71,11.71,12.26,6.69,5.02,1.12,0.0,1,135.36,55.75,Sun,15,BL12,O15,B,#cb181d,25.055791,121.484725,O15,Sanchong,三重站
74,0.0,0.0,0.0,2.27,6.8,7.56,3.78,6.05,6.8,9.83,11.34,10.58,8.32,10.58,15.12,37.8,21.92,8.32,3.02,3.02,1.51,0.0,0.0,0.0,1.51,4.54,8.32,6.05,8.32,6.8,9.07,4.54,9.07,5.29,9.83,15.88,46.87,23.44,8.32,5.29,3.02,1.51,0.76,0.0,0.0,3.78,6.05,5.29,4.54,6.8,9.07,7.56,11.34,8.32,7.56,12.1,18.14,45.36,27.97,9.07,4.54,3.02,2.27,0.0,0.0,0.0,2.27,6.8,8.32,6.8,8.32,6.8,7.56,8.32,3.78,9.83,12.1,15.88,37.8,27.22,9.83,8.32,3.78,3.02,0.76,0.0,0.0,5.29,6.05,7.56,5.29,9.07,14.36,6.8,10.58,10.58,10.58,15.12,25.7,75.6,41.58,11.34,6.05,4.54,1.51,0.0,0.0,0.0,6.05,4.54,8.32,6.05,8.32,8.32,8.32,11.34,9.83,9.83,9.07,11.34,14.36,9.83,6.05,6.8,3.02,1.51,0.0,0.0,0.0,1.51,3.02,6.8,9.83,16.63,14.36,12.85,11.34,6.8,19.66,12.85,9.83,10.58,7.56,3.02,4.54,4.54,1.51,1,185.28,75.6,Fri,18,BL12,O16,B,#cb181d,25.046492999999998,121.471916,O16,Xianse Temple,先嗇宮
75,0.0,0.0,0.0,1.9,1.9,6.89,5.22,7.36,6.89,8.55,4.75,3.32,5.94,6.18,6.65,7.36,4.04,1.66,2.85,1.19,0.48,0.0,0.0,0.0,1.42,2.85,4.75,8.31,3.32,6.65,5.22,3.56,6.41,5.22,7.84,5.7,9.74,6.18,2.61,1.19,2.14,0.48,0.48,0.0,0.0,1.66,3.32,4.99,7.84,3.56,6.65,3.56,4.51,8.08,6.18,5.94,8.79,9.98,6.18,2.61,2.14,1.9,0.24,0.24,0.0,0.0,1.19,3.8,5.46,6.89,4.99,5.22,6.89,10.92,7.6,7.6,8.31,9.26,9.74,7.84,4.27,1.42,2.14,0.71,0.71,0.0,0.0,1.42,5.94,6.18,7.36,4.75,6.18,5.7,8.79,9.26,9.02,6.18,14.72,18.53,9.98,6.89,4.27,2.61,0.71,0.0,0.0,0.0,1.9,2.14,4.27,8.79,10.69,13.54,15.91,13.77,13.77,20.9,18.05,13.3,8.79,7.84,6.41,3.32,5.46,2.85,0.0,0.0,0.0,0.48,2.85,6.89,4.04,7.6,12.11,12.82,11.16,12.11,23.75,15.44,9.98,10.92,5.7,3.56,9.5,3.8,0.71,1,116.49,23.75,Sun,15,BL12,O17,B,#cb181d,25.039704999999998,121.46174599999999,O17,Touqianzhuang,頭前庄站
76,0.9,0.0,0.0,7.24,11.31,34.39,20.36,14.93,21.27,19.0,24.89,17.65,11.31,15.39,24.89,20.36,10.86,10.86,8.14,3.17,0.9,0.0,0.0,0.0,3.62,13.12,36.65,21.72,11.31,15.84,15.84,18.55,10.86,12.22,11.31,19.91,24.89,11.31,7.69,10.86,4.07,1.81,0.9,0.0,0.0,5.43,11.31,38.92,17.2,10.41,14.03,19.91,18.55,12.67,10.41,19.46,19.46,22.62,12.67,7.24,9.05,4.53,2.72,0.9,0.0,0.0,3.17,12.67,42.08,22.62,12.22,14.03,11.31,18.1,19.46,10.41,15.84,19.91,23.08,13.12,9.96,9.96,6.79,1.36,3.17,0.0,0.0,7.69,13.58,39.37,23.53,17.2,28.06,20.82,26.24,19.0,17.65,19.46,32.13,25.34,20.82,12.67,14.48,11.76,5.88,2.26,0.0,0.0,5.88,13.12,28.51,25.34,25.79,36.2,35.75,38.46,36.65,30.77,27.15,39.37,32.13,16.74,13.12,34.84,19.46,2.72,1.36,0.0,0.0,4.07,12.67,33.94,31.67,19.91,36.65,28.96,45.25,38.46,28.06,29.41,31.22,23.08,16.74,18.1,20.36,12.22,2.26,0,329.93,45.25,Sun,13,BL12,O18,A,#67000d,25.036125,121.452468,O18,Xinzhuang,新莊站
77,0.0,0.0,0.0,8.57,14.28,27.13,24.28,25.7,27.13,29.99,31.42,25.7,27.13,42.84,52.84,75.68,22.85,14.28,15.71,12.85,2.86,0.0,0.0,0.0,4.28,15.71,32.84,22.85,25.7,19.99,32.84,22.85,24.28,29.99,58.55,72.83,97.1,22.85,15.71,18.56,18.56,4.28,0.0,0.0,0.0,5.71,15.71,31.42,25.7,22.85,31.42,47.12,38.56,32.84,32.84,38.56,68.54,84.25,25.7,22.85,15.71,10.0,4.28,1.43,0.0,0.0,7.14,14.28,32.84,19.99,21.42,21.42,34.27,37.13,32.84,41.41,62.83,75.68,121.38,37.13,15.71,21.42,25.7,2.86,2.86,0.0,0.0,10.0,17.14,34.27,28.56,32.84,32.84,77.11,71.4,75.68,85.68,131.38,132.8,142.8,62.83,48.55,32.84,22.85,11.42,1.43,0.0,0.0,12.85,29.99,49.98,65.69,62.83,62.83,77.11,109.96,89.96,77.11,71.4,79.97,62.83,32.84,24.28,18.56,10.0,5.71,1.43,0.0,0.0,7.14,18.56,38.56,54.26,48.55,47.12,57.12,68.54,35.7,39.98,37.13,47.12,31.42,19.99,15.71,11.42,8.57,2.86,1,684.75,142.8,Fri,18,BL12,O19,B,#cb181d,25.032823999999998,121.43611000000001,O19,Fu Jen University,輔大站
78,0.76,0.0,0.0,7.62,28.21,61.0,32.02,28.98,23.64,24.4,25.16,23.64,21.35,23.64,22.88,28.98,12.2,8.39,6.1,2.29,2.29,0.76,0.0,0.0,9.91,32.02,67.86,33.55,21.35,17.54,21.35,19.82,12.96,13.72,11.44,21.35,21.35,10.68,5.34,4.58,2.29,2.29,0.0,0.0,0.0,10.68,29.74,68.62,34.31,22.11,20.59,19.06,19.82,16.77,12.96,12.96,19.82,24.4,7.62,6.1,4.58,3.05,2.29,0.76,0.0,0.0,8.39,28.21,76.25,32.02,20.59,22.88,20.59,21.35,22.11,16.01,16.77,19.82,25.92,8.39,4.58,6.1,4.58,1.52,1.52,0.0,0.0,14.49,32.02,67.86,36.6,25.16,28.21,29.74,34.31,23.64,20.59,21.35,38.89,42.7,20.59,10.68,9.91,6.1,3.81,0.76,0.0,0.0,19.06,38.12,60.24,42.7,44.22,63.29,49.56,60.24,37.36,32.02,32.79,41.18,25.16,15.25,10.68,5.34,5.34,1.52,0.76,0.0,0.0,17.54,25.16,63.29,57.95,48.04,49.56,45.75,63.29,39.65,32.02,28.21,29.74,22.88,16.77,13.72,9.15,4.58,2.29,0,433.23,76.25,Thu,8,BL12,O20,A,#67000d,25.029051000000003,121.422421,O20,Danfeng,丹鳳站
79,0.72,0.0,0.0,7.92,25.92,54.72,24.48,23.04,23.04,25.92,19.44,20.16,19.44,25.2,30.96,27.36,8.64,4.32,4.32,2.88,0.72,0.0,0.0,0.0,10.8,25.2,72.0,30.96,26.64,18.0,15.84,22.32,16.56,14.4,18.0,23.76,23.76,12.24,4.32,3.6,2.16,0.72,0.0,0.0,0.0,8.64,32.4,68.4,22.32,20.88,21.6,17.28,25.92,18.0,13.68,15.84,26.64,21.6,5.04,6.48,2.16,5.76,2.16,0.0,0.0,0.0,6.48,30.24,68.4,28.08,23.76,18.0,19.44,25.2,19.44,17.28,18.72,23.76,28.08,12.96,3.6,5.04,3.6,1.44,1.44,0.0,0.0,14.4,28.08,71.28,28.08,24.48,24.48,20.88,32.4,29.52,26.64,31.68,38.16,38.88,21.6,17.28,6.48,4.32,2.88,0.72,0.0,0.0,15.12,27.36,50.4,38.88,55.44,56.16,46.08,60.48,37.44,28.08,33.12,30.96,23.76,16.56,12.96,9.36,5.76,2.16,0.0,0.0,0.0,9.36,21.6,51.84,58.32,49.68,65.52,56.16,59.04,55.44,40.32,29.52,38.16,24.48,15.84,11.52,5.04,4.32,1.44,0,427.11,72.0,Tue,8,BL12,O21,A,#67000d,25.02254,121.41273400000001,O21,Huilong/Lo-sheng,迴龍站
80,1.04,0.0,0.0,23.92,58.24,89.44,48.88,46.8,45.76,38.48,40.56,36.4,35.36,32.24,34.32,42.64,28.08,15.6,13.52,9.36,3.12,0.0,0.0,0.0,24.96,73.84,104.0,47.84,33.28,35.36,31.2,41.6,22.88,19.76,19.76,28.08,33.28,17.68,15.6,8.32,9.36,3.12,0.0,0.0,0.0,23.92,64.48,104.0,50.96,33.28,30.16,32.24,38.48,27.04,19.76,21.84,31.2,35.36,17.68,12.48,6.24,10.4,2.08,0.0,0.0,0.0,27.04,69.68,100.88,50.96,27.04,34.32,35.36,40.56,24.96,22.88,19.76,32.24,34.32,22.88,12.48,11.44,4.16,3.12,1.04,0.0,0.0,27.04,67.6,102.96,50.96,36.4,33.28,34.32,41.6,32.24,21.84,29.12,47.84,53.04,39.52,28.08,20.8,14.56,8.32,1.04,0.0,0.0,23.92,47.84,86.32,75.92,66.56,76.96,66.56,75.92,58.24,53.04,41.6,56.16,49.92,33.28,24.96,28.08,13.52,10.4,0.0,0.0,0.0,12.48,39.52,67.6,76.96,61.36,64.48,62.4,82.16,55.12,57.2,54.08,54.08,42.64,36.4,30.16,30.16,15.6,4.16,0,682.68,104.0,Tue,8,BL12,O50,A,#67000d,25.06945,121.498291,O50,Sanchong Elementary School,三重國小站
81,1.21,0.0,0.0,36.24,61.61,83.35,57.98,41.07,36.24,35.03,38.66,37.45,35.03,30.2,30.2,42.28,24.16,15.7,14.5,4.83,2.42,1.21,0.0,0.0,36.24,74.9,103.89,56.78,33.82,31.41,27.78,37.45,22.95,19.33,25.37,33.82,31.41,21.74,16.91,12.08,9.66,1.21,0.0,0.0,0.0,33.82,64.02,112.34,54.36,38.66,31.41,26.58,28.99,21.74,24.16,28.99,32.62,42.28,18.12,18.12,10.87,4.83,2.42,1.21,0.0,0.0,36.24,73.69,99.06,62.82,38.66,27.78,27.78,37.45,28.99,19.33,26.58,31.41,39.86,20.54,13.29,12.08,7.25,2.42,1.21,0.0,0.0,32.62,71.27,120.8,61.61,43.49,36.24,39.86,49.53,32.62,25.37,30.2,50.74,59.19,37.45,30.2,22.95,9.66,4.83,0.0,0.0,0.0,33.82,56.78,91.81,88.18,77.31,88.18,77.31,99.06,71.27,45.9,47.11,60.4,45.9,28.99,18.12,16.91,10.87,3.62,0.0,0.0,0.0,26.58,43.49,80.94,66.44,61.61,86.98,74.9,80.94,56.78,60.4,44.7,50.74,41.07,42.28,27.78,22.95,8.46,3.62,0,717.63,120.8,Fri,8,BL12,O51,A,#67000d,25.07542,121.488685,O51,Sanhe Junior High School,三和國中站
82,0.0,0.0,0.0,30.31,63.05,101.85,43.65,52.14,47.29,41.22,47.29,44.86,35.16,40.01,47.29,55.78,33.95,20.61,16.98,9.7,4.85,1.21,0.0,0.0,30.31,71.54,121.25,54.56,40.01,47.29,33.95,37.59,30.31,27.89,24.25,41.22,41.22,32.74,13.34,9.7,7.28,2.43,1.21,0.0,0.0,29.1,67.9,118.82,54.56,41.22,40.01,35.16,43.65,33.95,23.04,21.82,37.59,35.16,24.25,19.4,16.98,7.28,3.64,0.0,0.0,0.0,26.68,70.32,115.19,54.56,53.35,43.65,33.95,40.01,33.95,27.89,29.1,49.71,42.44,27.89,12.12,12.12,7.28,2.43,1.21,0.0,0.0,35.16,72.75,120.04,55.78,52.14,44.86,42.44,47.29,40.01,36.38,46.08,56.99,67.9,48.5,29.1,27.89,14.55,8.49,1.21,0.0,0.0,35.16,58.2,99.42,90.94,84.88,87.3,80.03,100.64,73.96,80.03,58.2,60.62,56.99,35.16,21.82,35.16,14.55,7.28,1.21,0.0,0.0,21.82,38.8,78.81,81.24,75.18,81.24,72.75,89.72,70.32,94.58,59.41,56.99,55.78,37.59,30.31,25.46,10.91,3.64,0,808.01,121.25,Tue,8,BL12,O52,A,#67000d,25.079547,121.48126200000002,O52,Saint Ignatius High School,徐匯中學站
83,1.45,0.0,0.0,43.56,87.12,127.78,76.96,62.44,62.44,59.53,47.92,47.92,53.72,42.11,63.89,59.53,31.94,21.78,13.07,8.71,2.9,1.45,0.0,0.0,49.37,88.57,140.84,75.5,58.08,49.37,40.66,60.98,26.14,30.49,31.94,55.18,50.82,23.23,8.71,10.16,7.26,2.9,1.45,0.0,0.0,39.2,90.02,139.39,74.05,49.37,53.72,45.01,53.72,39.2,27.59,33.4,55.18,60.98,20.33,13.07,11.62,7.26,1.45,0.0,0.0,0.0,40.66,100.19,139.39,76.96,55.18,47.92,47.92,45.01,34.85,23.23,20.33,59.53,55.18,24.68,13.07,13.07,8.71,2.9,1.45,0.0,0.0,36.3,90.02,137.94,78.41,56.63,56.63,56.63,72.6,49.37,37.75,40.66,60.98,78.41,49.37,36.3,23.23,11.62,7.26,1.45,0.0,0.0,52.27,85.67,145.2,130.68,113.26,104.54,113.26,119.06,87.12,72.6,63.89,74.05,52.27,39.2,21.78,18.88,11.62,2.9,1.45,0.0,0.0,36.3,60.98,110.35,98.74,85.67,101.64,91.48,104.54,84.22,72.6,62.44,68.24,56.63,43.56,29.04,18.88,7.26,2.9,0,967.26,145.2,Sat,8,BL12,O53,A,#67000d,25.085457,121.47338899999998,O53,Sanmin Senior High School,三民高中站
84,0.0,0.0,0.0,30.28,66.33,119.69,64.89,53.35,51.91,50.47,56.24,41.82,40.38,46.14,50.47,50.47,23.07,20.19,15.86,4.33,2.88,1.44,0.0,0.0,31.72,80.75,135.55,70.66,56.24,46.14,40.38,50.47,33.17,27.4,28.84,40.38,33.17,21.63,12.98,8.65,5.77,2.88,0.0,0.0,0.0,25.96,72.1,134.11,67.77,50.47,46.14,33.17,46.14,33.17,25.96,24.51,40.38,34.61,18.75,8.65,10.09,5.77,1.44,0.0,0.0,0.0,28.84,80.75,131.22,72.1,50.47,46.14,43.26,38.93,33.17,17.3,23.07,36.05,36.05,17.3,12.98,8.65,4.33,4.33,0.0,0.0,0.0,30.28,82.19,131.22,69.22,54.8,57.68,46.14,53.35,46.14,36.05,30.28,59.12,59.12,37.49,24.51,20.19,10.09,4.33,1.44,0.0,0.0,44.7,74.98,136.99,132.66,109.59,115.36,144.2,119.69,86.52,62.01,49.03,74.98,46.14,34.61,23.07,12.98,8.65,2.88,1.44,0.0,0.0,23.07,56.24,99.5,96.61,76.43,109.59,83.64,85.08,87.96,66.33,73.54,59.12,54.8,43.26,34.61,27.4,8.65,4.33,0,873.36,144.2,Sat,12,BL12,O54,A,#67000d,25.091553,121.464471,O54,Luzhou,蘆洲站
85,2.45,0.0,0.0,31.82,48.96,83.23,51.41,44.06,51.41,48.96,44.06,44.06,51.41,56.3,93.02,139.54,97.92,66.1,39.17,34.27,9.79,2.45,0.0,0.0,29.38,56.3,100.37,53.86,41.62,39.17,41.62,41.62,39.17,41.62,68.54,83.23,164.02,112.61,61.2,48.96,24.48,9.79,2.45,0.0,0.0,24.48,53.86,93.02,56.3,36.72,41.62,48.96,39.17,51.41,44.06,63.65,95.47,166.46,107.71,58.75,41.62,24.48,12.24,4.9,0.0,0.0,24.48,61.2,97.92,58.75,36.72,44.06,63.65,48.96,46.51,51.41,46.51,95.47,161.57,107.71,56.3,46.51,34.27,12.24,4.9,0.0,0.0,26.93,53.86,100.37,68.54,46.51,61.2,63.65,68.54,51.41,70.99,100.37,156.67,244.8,154.22,95.47,68.54,44.06,19.58,4.9,0.0,0.0,36.72,56.3,66.1,83.23,70.99,73.44,78.34,95.47,66.1,66.1,78.34,100.37,100.37,68.54,70.99,56.3,46.51,17.14,4.9,0.0,0.0,22.03,39.17,58.75,66.1,58.75,58.75,68.54,83.23,66.1,85.68,80.78,88.13,105.26,100.37,66.1,44.06,24.48,14.69,1,1159.98,244.8,Fri,18,BL12,R02,B,#cb181d,25.032939000000002,121.56884099999999,R02,Xiangshan,象山站
86,8.48,0.0,0.0,33.92,67.84,110.24,76.32,76.32,101.76,152.64,161.12,220.48,254.4,245.92,390.08,491.84,322.24,254.4,237.44,152.64,33.92,0.0,0.0,0.0,33.92,76.32,101.76,67.84,67.84,93.28,135.68,152.64,178.08,237.44,237.44,381.6,593.6,339.2,220.48,271.36,161.12,33.92,0.0,0.0,0.0,33.92,67.84,101.76,59.36,67.84,93.28,169.6,169.6,203.52,262.88,313.76,483.36,678.4,339.2,228.96,245.92,186.56,33.92,8.48,0.0,0.0,42.4,67.84,110.24,76.32,67.84,110.24,169.6,186.56,228.96,296.8,364.64,602.08,737.76,390.08,262.88,271.36,195.04,33.92,8.48,0.0,0.0,50.88,67.84,110.24,76.32,93.28,127.2,203.52,254.4,296.8,373.12,381.6,669.92,848.0,457.92,296.8,313.76,220.48,59.36,8.48,0.0,0.0,50.88,84.8,93.28,110.24,110.24,144.16,186.56,262.88,296.8,398.56,474.88,517.28,457.92,313.76,288.32,347.68,296.8,67.84,8.48,0.0,0.0,33.92,59.36,84.8,101.76,93.28,135.68,195.04,279.84,330.72,424.0,415.52,534.24,424.0,330.72,296.8,330.72,195.04,42.4,1,4066.85,848.0,Fri,18,BL12,R03,B,#cb181d,25.033058,121.56318600000002,R03,Taipei 101/World Trade Center,台北101/世貿中心站
87,4.39,0.0,0.0,61.4,92.11,114.04,87.72,74.56,78.95,83.33,92.11,83.33,83.33,83.33,162.28,263.16,162.28,105.26,105.26,52.63,26.32,4.39,0.0,0.0,48.25,96.49,144.74,78.95,74.56,87.72,83.33,83.33,78.95,83.33,92.11,184.21,346.49,192.98,122.81,114.04,74.56,26.32,4.39,0.0,0.0,57.02,105.26,140.35,83.33,65.79,78.95,83.33,92.11,78.95,78.95,87.72,179.83,350.88,206.14,122.81,127.19,61.4,26.32,4.39,0.0,0.0,48.25,92.11,149.12,96.49,78.95,83.33,92.11,96.49,92.11,92.11,87.72,188.6,355.27,206.14,135.97,127.19,74.56,30.7,8.77,0.0,0.0,48.25,96.49,135.97,92.11,78.95,83.33,105.26,100.88,105.26,122.81,118.42,232.46,438.6,285.09,144.74,162.28,105.26,52.63,8.77,0.0,0.0,48.25,92.11,96.49,127.19,114.04,114.04,122.81,140.35,122.81,114.04,131.58,144.74,140.35,122.81,127.19,122.81,83.33,43.86,4.39,0.0,0.0,39.47,65.79,96.49,109.65,96.49,100.88,87.72,100.88,114.04,109.65,109.65,118.42,96.49,131.58,114.04,109.65,70.18,26.32,1,2036.5,438.6,Fri,18,BL12,R04,B,#cb181d,25.033116,121.552798,R04,Xinyi Anhe,信義安和站
88,0.0,0.0,0.0,33.41,54.29,91.87,70.99,54.29,70.99,83.52,75.17,83.52,83.52,179.57,292.32,288.14,141.98,91.87,91.87,58.46,8.35,0.0,0.0,0.0,33.41,58.46,91.87,62.64,62.64,70.99,83.52,66.82,70.99,79.34,238.03,367.49,392.54,158.69,112.75,125.28,75.17,12.53,0.0,0.0,0.0,29.23,62.64,83.52,66.82,66.82,75.17,100.22,70.99,70.99,83.52,225.5,417.6,384.19,162.86,108.58,104.4,79.34,16.7,0.0,0.0,0.0,33.41,54.29,104.4,70.99,66.82,70.99,87.7,79.34,91.87,87.7,217.15,400.9,371.66,167.04,125.28,129.46,83.52,12.53,4.18,0.0,0.0,33.41,66.82,91.87,70.99,108.58,96.05,121.1,112.75,87.7,104.4,263.09,388.37,417.6,242.21,154.51,141.98,87.7,20.88,0.0,0.0,0.0,29.23,58.46,83.52,79.34,83.52,96.05,116.93,108.58,116.93,96.05,141.98,267.26,146.16,100.22,87.7,83.52,62.64,12.53,0.0,0.0,0.0,33.41,45.94,66.82,87.7,79.34,96.05,133.63,100.22,104.4,108.58,108.58,179.57,91.87,83.52,66.82,58.46,37.58,8.35,1,2049.94,417.6,Fri,18,BL12,R05,B,#cb181d,25.033226000000003,121.543908,R05,Daan,大安站
